id,title,overview,release_date,runtime,genres,production_companies,budget,revenue,popularity,vote_average,vote_count,status,poster_path,backdrop_path,language
716869,Snot and Splash,"Snot and Splash travel to their grandmother's house in the small town of Mouthwash for a winter holiday. Once there, they discover that everything is a little off in what used to be a very ordinary town. The strangest thing is that holes are disappearing from the town. Snot and Splash set out to investigate and manage to get on the trail of a local dentist, Migrén Junior. However, the investigation is in danger of failing when messy Snot and diligent Splash get into an argument with each other. How can Mouthwash be restored and the holes put back in place if the boys can't work together? The only way to restore the world is for the brothers to work together.",2024-01-19,88 minutes,"Family, Adventure, Comedy",It's Alive Films,2906000,0,1.222,4.8,5,Released,https://image.tmdb.org/t/p/w500/zSOdLc7JpoexSJaAOWDskardxRk.jpg,https://image.tmdb.org/t/p/w500/r5XAAFD8H6udVbAcHiRBFZAKNOk.jpg,Fi
1151629,The Last Laugh,"Javi Fuentes, a talk show host, loses his sense of humour after his father's death. He is replaced by an unbearable influencer and hires Alfonsina, a stand-up comedian, to regain his spark and save the show.",2024-01-04,90 minutes,Comedy,"Funny Games Films, 17 Producciones, Todo lo Demás",0,0,1.695,0.0,0,Released,https://image.tmdb.org/t/p/w500/ycugINuCK74BJFsVUWIbs5rQWs5.jpg,https://image.tmdb.org/t/p/w500/jfWjMf6ulBCQAZLSBZZBnHIzkKc.jpg,Es
1055451,Founders Day,A small town is shaken by a series of ominous killings in the days leading up to a heated mayoral election.,2024-01-19,107 minutes,"Horror, Thriller, Comedy","Mainframe Pictures, Dark Sky Films",0,0,7.514,4.5,31,Released,https://image.tmdb.org/t/p/w500/ohzLPC9lHUWseBgB7HRcz0GBkFb.jpg,https://image.tmdb.org/t/p/w500/5g9wIe8Q8GFPdVLSmC372gvZfci.jpg,En
1201059,La Ferme des Bertrand,"1972 in Haute-Savoie (France) : the Bertrand's farm, with a hundred dairy cows owned by three bachelor brothers, is filmed for the first time. In 1997, they were the subject of Gilles Perret's first movie, as they let their farm to their nephew Patrick and his wife Hélène. Nowadays, 25 years later, Gilles Perret take another look at this farm, managed by Hélène who will step down. Through their words, an intimate, social and economic history of the rural world.",2024-01-31,89 minutes,Documentary,Elzévir Films,0,0,0.885,6.6,10,Released,https://image.tmdb.org/t/p/w500/zheOBvft6vK9MfhHwfbTSQNXkec.jpg,https://image.tmdb.org/t/p/w500/m9rck0zqT2oThiChEWNjNeviFsV.jpg,Fr
944368,Le bonheur est pour demain,"Anna, stuck in a relationship with an authoritarian and violent man, falls in love with Claude who is planning a robbery. The robbery goes wrong and Claude ends up in prison.",2024-01-31,97 minutes,Drama,Fechner Films,2900000,0,2.522,5.8,7,Released,https://image.tmdb.org/t/p/w500/3Qd55l221ri45hbWGfzuA8baG6v.jpg,https://image.tmdb.org/t/p/w500/cCvqHyWjBPfoQa7av1vSLuazwsU.jpg,Fr
1230084,Night to be Gone,"Omer and Carine move restlessly from place to place and keep their heads above water with tournaments at the pool table. Both are on the run from their past: Omer as an African refugee, Frenchwoman Carine as an ex-junkie who was in danger of sinking into the drug scene. Now the couple have ended up in Berlin, where Omer senses a big coup: he wants to challenge the notorious billiards player Sultan to a tournament. With the winnings from this match, he and Carine could finally move on and perhaps even fulfill Carine's dream of opening a beach bar. But things turn out differently, because the shady Sultan has also devised a plan to pull the wool over Omer's eyes.",2024-01-11,91 minutes,Drama,Loren Marsh Produktion,0,0,1.019,10.0,1,Released,https://image.tmdb.org/t/p/w500/xTfCPoeIe9qwUust1w742KfxXHi.jpg,https://image.tmdb.org/t/p/w500/lxEPEQRj3nOpP7RqGl6b64YcIIg.jpg,De
1032321,Home Sweet Home - Where Evil Lives,"When pregnant Maria starts readying her fiancé’s family estate for bed and breakfast guests, something isn’t right; the power seems to be on the blink and strange noises become all too common. Determined to find the truth, Maria soon begins to realise that darker secrets than she could imagine are lurking in this house, and her soon-to-be-family’s past.",2024-01-25,84 minutes,"Horror, Thriller","Constantin Film, Viafilm",0,0,1.688,3.4,6,Released,https://image.tmdb.org/t/p/w500/cBC793Oms3pnKNTPztKdUa4Bs4b.jpg,https://image.tmdb.org/t/p/w500/qnTOfllIJncEkUoGID2PRrvfzqS.jpg,De
1004555,Sidonie in Japan,"Sidonie Perceval, an established French writer, is mourning her deceased husband.  Invited to Japan for the reedition of her first book, she is welcomed by her local editor who takes her to Kyoto, the city of shrines and temples. As they travel together through the Japanese spring blossoms, she slowly opens up to him.  But the ghost of her husband follows Sidonie: she will have to finally let go of the past to let herself love again.",2024-01-11,95 minutes,"Drama, Romance","Lupa Film, Film-in-Evolution, 10:15! Productions, Box Productions, Mikino, Les Films du Camélia, Fourier Films Inc.",0,0,5.907,6.6,32,Released,https://image.tmdb.org/t/p/w500/adBH0FdequMh45GO2jcIMDExAN9.jpg,https://image.tmdb.org/t/p/w500/yqqKFc4TygxePTV3yk6AuiATDo9.jpg,Fr
1156646,Bye Bye Tiberias,"In her early twenties, Hiam Abbass left her native Palestinian village to follow her dream of becoming an actress in Europe, leaving behind her mother, grandmother, and seven sisters. Thirty years later, her filmmaker daughter Lina returns with her to the village and questions for the first time her mother’s bold choices, her chosen exile and the way the women in their family influenced both their lives.",2024-01-12,83 minutes,Documentary,"Beall Productions, Philistine Films, Altitude100, DFI, ARTE, CNC",0,0,5.267,8.1,17,Released,https://image.tmdb.org/t/p/w500/xHm0kf7NdBlHDX4dj72UqudLJm3.jpg,https://image.tmdb.org/t/p/w500/vRPeW53YKw6faz5fekbMcQ9PLNw.jpg,Ar
972119,Making Of,"Simon, a well-known French filmmaker, starts shooting his next film. A story about workers fighting to protect their factory from being relocated. But nothing goes as planned... His producer Viviane wants to rewrite the ending and is threatening to cut the budget; his own crew goes on strike; his personal life is in shambles; and to make things worse, his lead actor Alain is an egocentric jerk. Joseph, an extra who wants to get into the film industry, agrees to direct the making of and shoot the behind-the-scenes. He takes his role very seriously and starts following around the crew, capturing all this mess... What follows is proof that the making of can sometimes be far better than the film itself!",2024-01-10,119 minutes,"Comedy, Drama","France 2 Cinéma, uMedia, Curiosa Films, Tropdebonheur Productions",4000000,1261221,7.901,5.587,104,Released,https://image.tmdb.org/t/p/w500/fcqnq8IAAFpwWduPJYYsTC1Nz0d.jpg,https://image.tmdb.org/t/p/w500/sIfjszR9RhjgzvfzV5AvQfvjVlg.jpg,Fr
962318,The Dreamer,"With his one-eyed eye, his imposing build and his almost sixty years of age, Raphael knows that he scares people. He lives with his mother in a pavilion located on the vast estate of the manor of which he is the guardian. Since the owners died, he leads a quiet existence. Everything changes the night when the heiress, Garance, returns to the family home.",2024-01-24,94 minutes,"Drama, Romance","Koro Films, uMedia, Vagabonds Films",1200000,0,4.015,6.8,11,Released,https://image.tmdb.org/t/p/w500/1JzRw7OESlqhjgzkKrhjPtBOjXM.jpg,https://image.tmdb.org/t/p/w500/zFETLhzppLaxm0gJG2P8hPxNQZC.jpg,Fr
1042912,Following the Sound,"One day, Haru (25), who works as a bookstore clerk, reunites with Takeshi (45), whom she first met a few years prior, when she stopped him from jumping in front of a train. Takeshi offers Haru a job. Another day, Haru is worried about Yukiko (40) who is sitting on a bench in front of the station, and talks to her. This leads them on a small journey together. Haru takes along a cassette tape and recorder left behind by her mother Taeko, who died of illness when Haru was in primary school. Haru again faces regrets of not being able to help Taeko, which she had held for a long time.",2024-01-05,84 minutes,Drama,nekojarashi,0,0,3.712,8.5,2,Released,https://image.tmdb.org/t/p/w500/7qxaACpkf4SPFn5HD6cZsE8yuIl.jpg,https://image.tmdb.org/t/p/w500/bRI1Gurwh24dUngXGYu1dhTzV5L.jpg,Ja
1069187,Shoshana,"A political thriller that unfolds during the British Mandate in 1930s Tel Aviv, following two British police officers, Thomas Wilkin and Geoffrey Morton, in their hunt for poet and Zionist activist Avraham Stern, who is plotting to evict British authorities.",2024-01-25,121 minutes,"Drama, Thriller","Revolution Films, Bartlebyfilm, Vision Distribution",0,0,15.484,6.679,28,Released,https://image.tmdb.org/t/p/w500/o5fnmUDQ4lgpJynXQxJI8mWLsqw.jpg,https://image.tmdb.org/t/p/w500/n6PsijXBcHe246Kdxk92PD4xO4F.jpg,En
712022,Party of Fools,"Paris, 1894. Who is Fanni, who claims to be voluntarily locked up in a women-only mental institution? Searching for her mother among the multitude of so-called 'madwomen', Fanni discovers a community of modern heroines who defy her expectations, along with the unexpected friendship of fellow patients. The sumptuous and renowned 'Party of Fools' of the asylum is in preparation. Politicians, artists, and socialites will flock to it. It’s her last hope of escaping the closing trap.",2024-01-24,122 minutes,"Drama, History, Thriller","Prélude, France 2 Cinéma, Elle Driver, Wild Bunch, Canal+, Ciné+, Région Normandie, Sacem, Région Hauts-de-France, Pictanovo, Cinémage 17, Cinéaxe 4, Cofimage 34, La Région Île-de-France",6000000,703176,7.169,5.62,25,Released,https://image.tmdb.org/t/p/w500/bZWMBgRaxShw3itnefZnS4s2I42.jpg,https://image.tmdb.org/t/p/w500/4HVKMHiS35bU9HKDcthG8ZGPVR5.jpg,Fr
1069180,Hajjan,"In the high-energy world of small-circuit camel racing, Ghanim is preparing for the Great Safwa Race — where heroes are made. Here among the dusty stables, saddles, and whips, the revered yet dangerous sport doubles as a struggle over history, with both riders and camel owners conjoined in the pursuit of family legacies. Younger brother and Bedouin tailor Matar grew up hearing Ghanim recite poetry about their legendary grandfather, referred to only as “Hajjan,” the Arabic word for jockey. But while following in his grandfather’s footsteps, building a name for himself in a regional qualifying race, foul play cuts Ghanim’s dreams short.",2024-01-18,117 minutes,Drama,"Ithra Film Production, Film Clinic, The Imaginarium Films, Yellow Camel Studios",0,0,2.185,8.3,3,Released,https://image.tmdb.org/t/p/w500/mBnuih6vYEnUECK09NSrXttXPEE.jpg,https://image.tmdb.org/t/p/w500/wcIHzEW0zNCpOgjKwSTzz9F0i2L.jpg,Ar
1137155,Brief Tender Light,"At America's elite MIT, a Ghanaian alum follows four African students as they strive to graduate and become agents of change for their home countries Nigeria, Rwanda, Tanzania, and Zimbabwe. Over an intimate, nearly decade-long journey, all must decide how much of America to absorb, how much of Africa to hold on to, and how to reconcile teenage ideals with the truths they discover about the world and themselves.",2024-01-05,93 minutes,Documentary,"ITVS, One Day I Too Go Fly Inc, American Documentary, Corporation for Public Broadcasting",0,0,1.842,0.0,0,Released,https://image.tmdb.org/t/p/w500/hN3apiqrqApcwbKskS08XvM8c1D.jpg,https://image.tmdb.org/t/p/w500/sSitYYvFFMKSZkTrrp0f0LGSn4u.jpg,En
1082063,Amelia’s Children,"When Edward’s search for his biological family leads him and his girlfriend Ryley to a magnificent villa high in the mountains of Northern Portugal, he is full of excitement at meeting his long-lost mother and twin brother. Finally, he will discover who he is and where he comes from. But nothing is as it seems, and Edward will soon learn that he is linked to them by a monstrous secret.",2024-01-18,91 minutes,"Horror, Mystery",Artificial Humors,0,0,15.221,6.204,98,Released,https://image.tmdb.org/t/p/w500/ri9cazZeb7QKlmJpLZ7PpJelHb.jpg,https://image.tmdb.org/t/p/w500/eVPMCjjZ3kDRIYrTooNKwjZnUl.jpg,Pt
1047917,Scarborn,"Spring of 1794, Poland is in a state of unrest. General Tadeusz ‘Kos’ Kościuszko returns to the country, planning to ignite an uprising against the Russians by mobilising Polish gentry and peasants. He is accompanied by his faithful friend and former slave, Domingo. Kościuszko is being tracked down by a merciless Russian cavalry captain, Dunin, who wants to do whatever it takes to capture the general before he starts a national revolt.",2024-01-26,120 minutes,"History, Drama, Action","Aurum Film, K5 Film, Viaplay Group, K5 International, Mazowiecki i Warszawski Fundusz Filmowy, TVP, Krakowskie Biuro Festiwalowe, Wojewódzki Dom Kultury (Rzeszów)",0,995030,4.372,6.5,12,Released,https://image.tmdb.org/t/p/w500/b4cZ2vg2NuGfe9YKhfYEHk2WNjt.jpg,https://image.tmdb.org/t/p/w500/tb728mYJ6f9MqRiXnorrQ9GCbDF.jpg,Pl
1081680,Jackdaw,"A former motocross champion and army veteran, now caring for his younger brother. Broke, he agrees to do an open water pick up of a mysterious illegal package in the North Sea. A resulting double cross and his brother’s disappearance set him and his old bike on a violent nocturnal odyssey through England’s northern rust belt.",2024-01-26,97 minutes,"Action, Drama, Crime, Thriller","Anton, Never Sleep Pictures",0,0,7.818,4.269,13,Released,https://image.tmdb.org/t/p/w500/m3OwT2vQ468E6b05pNCcCKY0Q7u.jpg,https://image.tmdb.org/t/p/w500/5GPPGvLJmOg18TOPhQj8YK6PeBg.jpg,En
1188811,Plague,"At the beginning of the 19th century, the plague swept through the Bulgarian lands. Chorbaji Yurdan and his son Yono return from Hadzhilak and find the villagers starving and scared. The Black Plague brings to the fore the greatest human fears and atavistic survival instincts.",2024-01-19,100 minutes,Drama,Miramar Film,0,0,0.465,0.0,0,Released,https://image.tmdb.org/t/p/w500/qnf44nG4SSEM3XVvUveIrlriDW9.jpg,https://image.tmdb.org/t/p/w500/75mCvlE7HcJLAKkFpnZ2PoeDmPS.jpg,En
962319,A Silence,"Astrid is the wife of an acclaimed lawyer. Silenced for 25 years, her family balance suddenly collapses when her children initiate their search for justice.",2024-01-10,100 minutes,Drama,"Samsa Film, Stenola Productions, Les Films du Losange, Prime Time, VOO, BeTV, RTBF, France 3 Cinéma, Proximus",0,0,5.838,4.99,50,Released,https://image.tmdb.org/t/p/w500/pXWJGRUqztTkflac30jjd2bjvBU.jpg,https://image.tmdb.org/t/p/w500/k1MgIkKeTVMlHl4rGkVoS0DGx9o.jpg,Fr
1149842,Trengellick Rising,"Sentenced for a crime without trial, Private Gerren Pascoe is sent to a remote outpost to report on the movements of enemy ships. Isolated with only a surly and unhinged superior for company, the men descend into a maelstrom of chaos, debauchery and fear. The lines between right and wrong soon become blurred - as does the reality of why they're really there.",2024-01-17,29 minutes,"Adventure, History, Mystery",High Sierra Films Ltd,18000,0,1.305,9.0,1,Released,https://image.tmdb.org/t/p/w500/7CtivxRaF58GfdEloG6ej8XqIhI.jpg,https://image.tmdb.org/t/p/w500/glefRV6Hy0L03awJ2ExwYWdknIv.jpg,En
982202,Stella. A Life.,"Stella, grows up in Berlin during the rule of the Nazi regime. She dreams of a career as a jazz singer, despite all the repressive measures she is forced to go into hiding with her parents in 1944, her life turns into a culpable tragedy.",2024-01-17,121 minutes,"Drama, War, History","SevenPictures Film, Letterbox Filmproduktion, Amalia Film, Real Film Berlin, Dor Film, Lago Film, Gretchenfilm, DCM Pictures, Contrast Film, Blue Entertainment",0,115632,17.88,6.2,27,Released,https://image.tmdb.org/t/p/w500/bAcfZgUaXM2nGuFYSWm3Ivvtp29.jpg,https://image.tmdb.org/t/p/w500/Ar6XF42DU7rV4lAWD1ymN2jzXiF.jpg,De
976584,The Book of Clarence,"Streetwise but down-on-his-luck, Clarence is struggling to find a better life for his family, while fighting to free himself of debt. Captivated by the power and glory of the rising Messiah and His apostles, he risks everything to carve his own path to a divine life, and ultimately discovers that the redemptive power of belief may be his only way out.",2024-01-11,129 minutes,"Adventure, Comedy, Drama","Legendary Pictures, Kilburn Lane",40000000,6205230,17.361,5.8,89,Released,https://image.tmdb.org/t/p/w500/p6rz1Kz9YA9TOVRk0R5OUJhg7ry.jpg,https://image.tmdb.org/t/p/w500/x0kapNdCErgiHSks2FljYT2MO00.jpg,En
